# 2theta	intensity	baseline	bg_subtracted	normalized
20.77008 9663.00000 9337.26316 325.73684 0.01015
20.78094 9758.00000 9335.92865 422.07135 0.01315
20.79181 9587.00000 9334.59846 252.40154 0.00786
20.80267 9583.00000 9333.27257 249.72743 0.00778
20.81354 9558.00000 9331.95096 226.04904 0.00704
20.82441 9751.00000 9330.63361 420.36639 0.01310
20.83527 9535.00000 9329.32048 205.67952 0.00641
20.84614 9595.00000 9328.01157 266.98843 0.00832
20.85701 9620.00000 9326.70685 293.29315 0.00914
20.86787 9842.00000 9325.40629 516.59371 0.01610
20.87874 9658.00000 9324.10989 333.89011 0.01040
20.88961 9930.00000 9322.81761 607.18239 0.01892
20.90047 9553.00000 9321.52943 231.47057 0.00721
20.91134 9644.00000 9320.24535 323.75465 0.01009
20.92221 9610.00000 9318.96533 291.03467 0.00907
20.93307 9710.00000 9317.68936 392.31064 0.01222
20.94394 9593.00000 9316.41742 276.58258 0.00862
20.95480 9685.00000 9315.14949 369.85051 0.01152
20.96567 9740.00000 9313.88556 426.11444 0.01328
20.97654 9737.00000 9312.62561 424.37439 0.01322
20.98740 9590.00000 9311.36961 278.63039 0.00868
20.99827 9727.00000 9310.11756 416.88244 0.01299
21.00914 9529.00000 9308.86943 220.13057 0.00686
21.02000 9489.00000 9307.62522 181.37478 0.00565
21.03087 9502.00000 9306.38490 195.61510 0.00609
21.04174 9669.00000 9305.14845 363.85155 0.01134
21.05260 9687.00000 9303.91587 383.08413 0.01194
21.06347 9767.00000 9302.68714 464.31286 0.01447
21.07434 9551.00000 9301.46224 249.53776 0.00777
21.08520 9769.00000 9300.24117 468.75883 0.01460
21.09607 9431.00000 9299.02389 131.97611 0.00411
21.10693 9647.00000 9297.81041 349.18959 0.01088
21.11780 9512.00000 9296.60071 215.39929 0.00671
21.12867 9890.00000 9295.39477 594.60523 0.01853
21.13953 9817.00000 9294.19259 522.80741 0.01629
21.15040 9674.00000 9292.99414 381.00586 0.01187
21.16127 9488.00000 9291.79942 196.20058 0.00611
21.17213 9469.00000 9290.60843 178.39157 0.00556
21.18300 9683.00000 9289.42113 393.57887 0.01226
21.19387 9717.00000 9288.23753 428.76247 0.01336
21.20473 9658.00000 9287.05762 370.94238 0.01156
21.21560 9756.00000 9285.88138 470.11862 0.01465
21.22647 9800.00000 9284.70881 515.29119 0.01605
21.23733 9590.00000 9283.53989 306.46011 0.00955
21.24820 9682.00000 9282.37462 399.62538 0.01245
21.25907 9562.00000 9281.21298 280.78702 0.00875
21.26993 9661.00000 9280.05498 380.94502 0.01187
21.28080 9792.00000 9278.90060 513.09940 0.01599
21.29166 9501.00000 9277.74983 223.25017 0.00696
21.30253 9496.00000 9276.60267 219.39733 0.00684
21.31340 9448.00000 9275.45911 172.54089 0.00538
21.32426 9483.00000 9274.31915 208.68085 0.00650
21.33513 9392.00000 9273.18277 118.81723 0.00370
21.34600 9536.00000 9272.04998 263.95002 0.00822
21.35686 9595.00000 9270.92077 324.07923 0.01010
21.36773 9401.00000 9269.79512 131.20488 0.00409
21.37860 9707.00000 9268.67304 438.32696 0.01366
21.38946 9481.00000 9267.55452 213.44548 0.00665
21.40033 9576.00000 9266.43956 309.56044 0.00964
21.41120 9708.00000 9265.32815 442.67185 0.01379
21.42206 9678.00000 9264.22028 413.77972 0.01289
21.43293 9689.00000 9263.11596 425.88404 0.01327
21.44379 9573.00000 9262.01517 310.98483 0.00969
21.45466 9407.00000 9260.91792 146.08208 0.00455
21.46553 9679.00000 9259.82421 419.17579 0.01306
21.47639 9788.00000 9258.73403 529.26597 0.01649
21.48726 9703.00000 9257.64737 445.35263 0.01388
21.49813 9878.00000 9256.56424 621.43576 0.01936
21.50899 9522.00000 9255.48464 266.51536 0.00830
21.51986 9682.00000 9254.40857 427.59143 0.01332
21.53073 9693.00000 9253.33602 439.66398 0.01370
21.54159 9531.00000 9252.26699 278.73301 0.00868
21.55246 9593.00000 9251.20150 341.79850 0.01065
21.56333 9550.00000 9250.13952 299.86048 0.00934
21.57419 9537.00000 9249.08108 287.91892 0.00897
21.58506 9579.00000 9248.02617 330.97383 0.01031
21.59592 9594.00000 9246.97479 347.02521 0.01081
21.60679 9468.00000 9245.92694 222.07306 0.00692
21.61766 9402.00000 9244.88263 157.11737 0.00490
21.62852 9620.00000 9243.84186 376.15814 0.01172
21.63939 9618.00000 9242.80463 375.19537 0.01169
21.65026 9593.00000 9241.77095 351.22905 0.01094
21.66112 9473.00000 9240.74081 232.25919 0.00724
21.67199 9591.00000 9239.71423 351.28577 0.01094
21.68286 9475.00000 9238.69120 236.30880 0.00736
21.69372 9571.00000 9237.67174 333.32826 0.01039
21.70459 9565.00000 9236.65584 328.34416 0.01023
21.71546 9580.00000 9235.64352 344.35648 0.01073
21.72632 9565.00000 9234.63477 330.36523 0.01029
21.73719 9688.00000 9233.62960 454.37040 0.01416
21.74805 9585.00000 9232.62803 352.37197 0.01098
21.75892 9548.00000 9231.63005 316.36995 0.00986
21.76979 9710.00000 9230.63567 479.36433 0.01494
21.78065 9642.00000 9229.64490 412.35510 0.01285
21.79152 9525.00000 9228.65775 296.34225 0.00923
21.80239 9704.00000 9227.67422 476.32578 0.01484
21.81325 9758.00000 9226.69433 531.30567 0.01655
21.82412 9544.00000 9225.71808 318.28192 0.00992
21.83499 9532.00000 9224.74548 307.25452 0.00957
21.84585 9569.00000 9223.77655 345.22345 0.01076
21.85672 9491.00000 9222.81129 268.18871 0.00836
21.86759 9514.00000 9221.84971 292.15029 0.00910
21.87845 9763.00000 9220.89183 542.10817 0.01689
21.88932 9536.00000 9219.93764 316.06236 0.00985
21.90019 9585.00000 9218.98718 366.01282 0.01140
21.91105 9643.00000 9218.04044 424.95956 0.01324
21.92192 9644.00000 9217.09745 426.90255 0.01330
21.93278 9547.00000 9216.15820 330.84180 0.01031
21.94365 9623.00000 9215.22272 407.77728 0.01270
21.95452 9687.00000 9214.29102 472.70898 0.01473
21.96538 9628.00000 9213.36312 414.63688 0.01292
21.97625 9712.00000 9212.43902 499.56098 0.01556
21.98712 9586.00000 9211.51874 374.48126 0.01167
21.99798 9677.00000 9210.60230 466.39770 0.01453
22.00885 9753.00000 9209.68971 543.31029 0.01693
22.01972 9560.00000 9208.78100 351.21900 0.01094
22.03058 9553.00000 9207.87616 345.12384 0.01075
22.04145 9776.00000 9206.97523 569.02477 0.01773
22.05232 9698.00000 9206.07822 491.92178 0.01533
22.06318 9778.00000 9205.18515 572.81485 0.01785
22.07405 9669.00000 9204.29603 464.70397 0.01448
22.08491 9760.00000 9203.41088 556.58912 0.01734
22.09578 9796.00000 9202.52973 593.47027 0.01849
22.10665 9753.00000 9201.65260 551.34740 0.01718
22.11751 9821.00000 9200.77950 620.22050 0.01932
22.12838 9602.00000 9199.91045 402.08955 0.01253
22.13925 9924.00000 9199.04548 724.95452 0.02259
22.15011 9724.00000 9198.18461 525.81539 0.01638
22.16098 9947.00000 9197.32786 749.67214 0.02336
22.17185 9814.00000 9196.47526 617.52474 0.01924
22.18271 9906.00000 9195.62683 710.37317 0.02213
22.19358 9891.00000 9194.78259 696.21741 0.02169
22.20445 9985.00000 9193.94257 791.05743 0.02465
22.21531 9961.00000 9193.10679 767.89321 0.02392
22.22618 9943.00000 9192.27529 750.72471 0.02339
22.23704 10098.00000 9191.44809 906.55191 0.02824
22.24791 10387.00000 9190.62522 1196.37478 0.03727
22.25878 10436.00000 9189.80671 1246.19329 0.03883
22.26964 10495.00000 9188.99258 1306.00742 0.04069
22.28051 10830.00000 9188.18287 1641.81713 0.05115
22.29138 10796.00000 9187.37762 1608.62238 0.05012
22.30224 11272.00000 9186.57686 2085.42314 0.06497
22.31311 10950.00000 9185.78062 1764.21938 0.05497
22.32398 11374.00000 9184.98895 2189.01105 0.06820
22.33484 11367.00000 9184.20187 2182.79813 0.06801
22.34571 11574.00000 9183.41944 2390.58056 0.07448
22.35658 11574.00000 9182.64171 2391.35829 0.07451
22.36744 11330.00000 9181.86871 2148.13129 0.06693
22.37831 11411.00000 9181.10049 2229.89951 0.06947
22.38917 11535.00000 9180.33712 2354.66288 0.07336
22.40004 11676.00000 9179.57863 2496.42137 0.07778
22.41091 11558.00000 9178.82510 2379.17490 0.07413
22.42177 11583.00000 9178.07656 2404.92344 0.07493
22.43264 11351.00000 9177.33310 2173.66690 0.06772
22.44351 11425.00000 9176.59477 2248.40523 0.07005
22.45437 11145.00000 9175.86163 1969.13837 0.06135
22.46524 11026.00000 9175.13376 1850.86624 0.05767
22.47611 10997.00000 9174.41122 1822.58878 0.05678
22.48697 10936.00000 9173.69408 1762.30592 0.05491
22.49784 10819.00000 9172.98242 1646.01758 0.05128
22.50871 10551.00000 9172.27632 1378.72368 0.04296
22.51957 10480.00000 9171.57585 1308.42415 0.04077
22.53044 10343.00000 9170.88108 1172.11892 0.03652
22.54130 10207.00000 9170.19211 1036.80789 0.03230
22.55217 10058.00000 9169.50900 888.49100 0.02768
22.56304 9933.00000 9168.83184 764.16816 0.02381
22.57390 9832.00000 9168.16072 663.83928 0.02068
22.58477 9655.00000 9167.49571 487.50429 0.01519
22.59564 9890.00000 9166.83691 723.16309 0.02253
22.60650 9547.00000 9166.18439 380.81561 0.01186
22.61737 9416.00000 9165.53824 250.46176 0.00780
22.62824 9657.00000 9164.89854 492.10146 0.01533
22.63910 9634.00000 9164.26539 469.73461 0.01464
22.64997 9651.00000 9163.63887 487.36113 0.01518
22.66084 9477.00000 9163.01906 313.98094 0.00978
22.67170 9727.00000 9162.40605 564.59395 0.01759
22.68257 9495.00000 9161.79993 333.20007 0.01038
22.69344 9545.00000 9161.20079 383.79921 0.01196
22.70430 9527.00000 9160.60872 366.39128 0.01142
22.71517 9683.00000 9160.02381 522.97619 0.01629
22.72603 9365.00000 9159.44613 205.55387 0.00640
22.73690 9698.00000 9158.87580 539.12420 0.01680
22.74777 9425.00000 9158.31289 266.68711 0.00831
22.75863 9493.00000 9157.75749 335.24251 0.01044
22.76950 9569.00000 9157.20970 411.79030 0.01283
22.78037 9389.00000 9156.66961 232.33039 0.00724
22.79123 9549.00000 9156.13730 392.86270 0.01224
22.80210 9498.00000 9155.61288 342.38712 0.01067
22.81297 9323.00000 9155.09643 167.90357 0.00523
22.82383 9616.00000 9154.58805 461.41195 0.01438
22.83470 9636.00000 9154.08782 481.91218 0.01501
22.84557 9579.00000 9153.59585 425.40415 0.01325
22.85643 9394.00000 9153.11222 240.88778 0.00751
22.86730 9600.00000 9152.63702 447.36298 0.01394
22.87816 9370.00000 9152.17037 217.82963 0.00679
22.88903 9571.00000 9151.71234 419.28766 0.01306
22.89990 9416.00000 9151.26303 264.73697 0.00825
22.91076 9528.00000 9150.82254 377.17746 0.01175
22.92163 9532.00000 9150.39097 381.60903 0.01189
22.93250 9445.00000 9149.96840 295.03160 0.00919
22.94336 9419.00000 9149.55495 269.44505 0.00839
22.95423 9439.00000 9149.15069 289.84931 0.00903
22.96510 9350.00000 9148.75574 201.24426 0.00627
22.97596 9394.00000 9148.37018 245.62982 0.00765
22.98683 9538.00000 9147.99412 390.00588 0.01215
22.99770 9422.00000 9147.62766 274.37234 0.00855
23.00856 9288.00000 9147.27088 140.72912 0.00438
23.01943 9445.00000 9146.92389 298.07611 0.00929
23.03029 9409.00000 9146.58679 262.41321 0.00818
23.04116 9331.00000 9146.25968 184.74032 0.00576
23.05203 9432.00000 9145.94265 286.05735 0.00891
23.06289 9434.00000 9145.63581 288.36419 0.00898
23.07376 9508.00000 9145.33925 362.66075 0.01130
23.08463 9466.00000 9145.05308 320.94692 0.01000
23.09549 9263.00000 9144.77739 118.22261 0.00368
23.10636 9253.00000 9144.51229 108.48771 0.00338
23.11723 9384.00000 9144.25787 239.74213 0.00747
23.12809 9543.00000 9144.01424 398.98576 0.01243
23.13896 9298.00000 9143.78149 154.21851 0.00480
23.14983 9407.00000 9143.55974 263.44026 0.00821
23.16069 9302.00000 9143.34908 158.65092 0.00494
23.17156 9435.00000 9143.14960 291.85040 0.00909
23.18242 9413.00000 9142.96143 270.03857 0.00841
23.19329 9462.00000 9142.78465 319.21535 0.00995
23.20416 9386.00000 9142.61936 243.38064 0.00758
23.21502 9589.00000 9142.46568 446.53432 0.01391
23.22589 9354.00000 9142.32371 211.67629 0.00659
23.23676 9364.00000 9142.19354 221.80646 0.00691
23.24762 9292.00000 9142.07529 149.92471 0.00467
23.25849 9450.00000 9141.96905 308.03095 0.00960
23.26936 9165.00000 9141.87494 23.12506 0.00072
23.28022 9508.00000 9141.79305 366.20695 0.01141
23.29109 9311.00000 9141.72348 169.27652 0.00527
23.30196 9284.00000 9141.66635 142.33365 0.00443
23.31282 9557.00000 9141.62177 415.37823 0.01294
23.32369 9287.00000 9141.58982 145.41018 0.00453
23.33456 9353.00000 9141.57063 211.42937 0.00659
23.34542 9500.00000 9141.56429 358.43571 0.01117
23.35629 9362.00000 9141.57091 220.42909 0.00687
23.36715 9259.00000 9141.59060 117.40940 0.00366
23.37802 9478.00000 9141.62346 336.37654 0.01048
23.38889 9358.00000 9141.66961 216.33039 0.00674
23.39975 9417.00000 9141.72914 275.27086 0.00858
23.41062 9341.00000 9141.80217 199.19783 0.00621
23.42149 9271.00000 9141.88880 129.11120 0.00402
23.43235 9246.00000 9141.98914 104.01086 0.00324
23.44322 9342.00000 9142.10330 199.89670 0.00623
23.45409 9297.00000 9142.23138 154.76862 0.00482
23.46495 9317.00000 9142.37350 174.62650 0.00544
23.47582 9383.00000 9142.52976 240.47024 0.00749
23.48669 9384.00000 9142.70027 241.29973 0.00752
23.49755 9311.00000 9142.88514 168.11486 0.00524
23.50842 9476.00000 9143.08448 332.91552 0.01037
23.51928 9418.00000 9143.29839 274.70161 0.00856
23.53015 9349.00000 9143.52699 205.47301 0.00640
23.54102 9378.00000 9143.77039 234.22961 0.00730
23.55188 9323.00000 9144.02869 178.97131 0.00558
23.56275 9363.00000 9144.30201 218.69799 0.00681
23.57362 9284.00000 9144.59045 139.40955 0.00434
23.58448 9244.00000 9144.89413 99.10587 0.00309
23.59535 9160.00000 9145.21316 14.78684 0.00046
23.60622 9481.00000 9145.54764 335.45236 0.01045
23.61708 9320.00000 9145.89770 174.10230 0.00542
23.62795 9165.00000 9146.26343 18.73657 0.00058
23.63882 9301.00000 9146.64496 154.35504 0.00481
23.64968 9579.00000 9147.04239 431.95761 0.01346
23.66055 9261.00000 9147.45583 113.54417 0.00354
23.67141 9259.00000 9147.88539 111.11461 0.00346
23.68228 9144.00000 9148.33120 -4.33120 -0.00013
23.69315 9517.00000 9148.79335 368.20665 0.01147
23.70401 9468.00000 9149.27193 318.72807 0.00993
23.71488 9478.00000 9149.76699 328.23301 0.01023
23.72575 9558.00000 9150.27860 407.72140 0.01270
23.73661 9168.00000 9150.80685 17.19315 0.00054
23.74748 9306.00000 9151.35179 154.64821 0.00482
23.75835 9159.00000 9151.91350 7.08650 0.00022
23.76921 9275.00000 9152.49205 122.50795 0.00382
23.78008 9295.00000 9153.08750 141.91250 0.00442
23.79095 9289.00000 9153.69993 135.30007 0.00422
23.80181 9480.00000 9154.32941 325.67059 0.01015
23.81268 9293.00000 9154.97602 138.02398 0.00430
23.82354 9329.00000 9155.63981 173.36019 0.00540
23.83441 9453.00000 9156.32086 296.67914 0.00924
23.84528 9300.00000 9157.01925 142.98075 0.00445
23.85614 9339.00000 9157.73505 181.26495 0.00565
23.86701 9111.00000 9158.46832 -47.46832 -0.00148
23.87788 9474.00000 9159.21914 314.78086 0.00981
23.88874 9340.00000 9159.98711 180.01289 0.00561
23.89961 9285.00000 9160.77182 124.22818 0.00387
23.91048 9325.00000 9161.57288 163.42712 0.00509
23.92134 9419.00000 9162.38987 256.61013 0.00799
23.93221 9237.00000 9163.22240 73.77760 0.00230
23.94308 9234.00000 9164.07007 69.92993 0.00218
23.95394 9260.00000 9164.93248 95.06752 0.00296
23.96481 9434.00000 9165.80922 268.19078 0.00836
23.97568 9300.00000 9166.69989 133.30011 0.00415
23.98654 9468.00000 9167.60410 300.39590 0.00936
23.99741 9244.00000 9168.52143 75.47857 0.00235
24.00827 9384.00000 9169.45149 214.54851 0.00668
24.01914 9209.00000 9170.39389 38.60611 0.00120
24.03001 9248.00000 9171.34821 76.65179 0.00239
24.04087 9445.00000 9172.31407 272.68593 0.00850
24.05174 9258.00000 9173.29105 84.70895 0.00264
24.06261 9322.00000 9174.27876 147.72124 0.00460
24.07347 9369.00000 9175.27680 193.72320 0.00604
24.08434 9347.00000 9176.28476 170.71524 0.00532
24.09521 9398.00000 9177.30226 220.69774 0.00688
24.10607 9381.00000 9178.32889 202.67111 0.00631
24.11694 9458.00000 9179.36425 278.63575 0.00868
24.12781 9320.00000 9180.40794 139.59206 0.00435
24.13867 9369.00000 9181.45957 187.54043 0.00584
24.14954 9312.00000 9182.51873 129.48127 0.00403
24.16040 9475.00000 9183.58503 291.41497 0.00908
24.17127 9572.00000 9184.65806 387.34194 0.01207
24.18214 9459.00000 9185.73744 273.26256 0.00851
24.19300 9516.00000 9186.82276 329.17724 0.01026
24.20387 9447.00000 9187.91363 259.08637 0.00807
24.21474 9355.00000 9189.00964 165.99036 0.00517
24.22560 9442.00000 9190.11041 251.88959 0.00785
24.23647 9388.00000 9191.21553 196.78447 0.00613
24.24734 9380.00000 9192.32462 187.67538 0.00585
24.25820 9338.00000 9193.43726 144.56274 0.00450
24.26907 9567.00000 9194.55308 372.44692 0.01160
24.27994 9482.00000 9195.67166 286.32834 0.00892
24.29080 9509.00000 9196.79263 312.20737 0.00973
24.30167 9284.00000 9197.91557 86.08443 0.00268
24.31253 9611.00000 9199.04011 411.95989 0.01284
24.32340 9501.00000 9200.16583 300.83417 0.00937
24.33427 9541.00000 9201.29236 339.70764 0.01058
24.34513 9525.00000 9202.41928 322.58072 0.01005
24.35600 9368.00000 9203.54622 164.45378 0.00512
24.36687 9505.00000 9204.67278 300.32722 0.00936
24.37773 9713.00000 9205.79856 507.20144 0.01580
24.38860 9713.00000 9206.92317 506.07683 0.01577
24.39947 9737.00000 9208.04622 528.95378 0.01648
24.41033 9751.00000 9209.16732 541.83268 0.01688
24.42120 9882.00000 9210.28607 671.71393 0.02093
24.43207 9690.00000 9211.40209 478.59791 0.01491
24.44293 9771.00000 9212.51499 558.48501 0.01740
24.45380 10100.00000 9213.62437 886.37563 0.02762
24.46466 9763.00000 9214.72985 548.27015 0.01708
24.47553 10179.00000 9215.83103 963.16897 0.03001
24.48640 10052.00000 9216.92754 835.07246 0.02602
24.49726 9902.00000 9218.01898 683.98102 0.02131
24.50813 10111.00000 9219.10498 891.89502 0.02779
24.51900 10123.00000 9220.18513 902.81487 0.02813
24.52986 10121.00000 9221.25906 899.74094 0.02803
24.54073 10287.00000 9222.32639 1064.67361 0.03317
24.55160 10332.00000 9223.38674 1108.61326 0.03454
24.56246 10323.00000 9224.43971 1098.56029 0.03423
24.57333 10264.00000 9225.48494 1038.51506 0.03236
24.58420 10299.00000 9226.52204 1072.47796 0.03341
24.59506 10330.00000 9227.55064 1102.44936 0.03435
24.60593 10290.00000 9228.57035 1061.42965 0.03307
24.61680 9951.00000 9229.58081 721.41919 0.02248
24.62766 10254.00000 9230.58163 1023.41837 0.03189
24.63853 10293.00000 9231.57245 1061.42755 0.03307
24.64939 10173.00000 9232.55289 940.44711 0.02930
24.66026 10578.00000 9233.52257 1344.47743 0.04189
24.67113 10296.00000 9234.48113 1061.51887 0.03307
24.68199 10304.00000 9235.42820 1068.57180 0.03329
24.69286 10348.00000 9236.36341 1111.63659 0.03463
24.70373 10395.00000 9237.28638 1157.71362 0.03607
24.71459 10574.00000 9238.19676 1335.80324 0.04162
24.72546 10460.00000 9239.09418 1220.90582 0.03804
24.73633 10632.00000 9239.97828 1392.02172 0.04337
24.74719 10798.00000 9240.84869 1557.15131 0.04851
24.75806 11010.00000 9241.70504 1768.29496 0.05509
24.76893 10881.00000 9242.54699 1638.45301 0.05105
24.77979 11057.00000 9243.37417 1813.62583 0.05651
24.79066 11169.00000 9244.18623 1924.81377 0.05997
24.80152 11467.00000 9244.98281 2222.01719 0.06923
24.81239 11726.00000 9245.76355 2480.23645 0.07727
24.82326 11675.00000 9246.52812 2428.47188 0.07566
24.83412 11976.00000 9247.27615 2728.72385 0.08502
24.84499 12490.00000 9248.00732 3241.99268 0.10101
24.85586 12658.00000 9248.72126 3409.27874 0.10622
24.86672 13385.00000 9249.41764 4135.58236 0.12885
24.87759 13468.00000 9250.09613 4217.90387 0.13141
24.88846 13814.00000 9250.75640 4563.24360 0.14217
24.89932 14216.00000 9251.39811 4964.60189 0.15468
24.91019 14829.00000 9252.02094 5576.97906 0.17376
24.92106 15157.00000 9252.62458 5904.37542 0.18396
24.93192 15258.00000 9253.20871 6004.79129 0.18709
24.94279 15843.00000 9253.77303 6589.22697 0.20529
24.95365 16284.00000 9254.31723 7029.68277 0.21902
24.96452 16613.00000 9254.84101 7358.15899 0.22925
24.97539 16871.00000 9255.34411 7615.65589 0.23727
24.98625 16944.00000 9255.82622 7688.17378 0.23953
24.99712 17463.00000 9256.28709 8206.71291 0.25569
25.00799 17562.00000 9256.72644 8305.27356 0.25876
25.01885 17508.00000 9257.14402 8250.85598 0.25706
25.02972 17635.00000 9257.53958 8377.46042 0.26101
25.04059 17506.00000 9257.91289 8248.08711 0.25698
25.05145 17506.00000 9258.26370 8247.73630 0.25697
25.06232 17500.00000 9258.59180 8241.40820 0.25677
25.07319 17395.00000 9258.89698 8136.10302 0.25349
25.08405 17220.00000 9259.17902 7960.82098 0.24803
25.09492 16998.00000 9259.43773 7738.56227 0.24110
25.10578 16923.00000 9259.67291 7663.32709 0.23876
25.11665 16513.00000 9259.88439 7253.11561 0.22598
25.12752 16533.00000 9260.07199 7272.92801 0.22660
25.13838 15954.00000 9260.23553 6693.76447 0.20855
25.14925 15820.00000 9260.37487 6559.62513 0.20437
25.16012 15217.00000 9260.48984 5956.51016 0.18558
25.17098 15069.00000 9260.58031 5808.41969 0.18097
25.18185 14528.00000 9260.64612 5267.35388 0.16411
25.19272 14109.00000 9260.68714 4848.31286 0.15105
25.20358 13887.00000 9260.70324 4626.29676 0.14414
25.21445 13233.00000 9260.69430 3972.30570 0.12376
25.22532 13059.00000 9260.66019 3798.33981 0.11834
25.23618 12573.00000 9260.60080 3312.39920 0.10320
25.24705 12254.00000 9260.51602 2993.48398 0.09327
25.25791 11871.00000 9260.40573 2610.59427 0.08134
25.26878 11494.00000 9260.26982 2233.73018 0.06959
25.27965 11373.00000 9260.10821 2112.89179 0.06583
25.29051 10865.00000 9259.92077 1605.07923 0.05001
25.30138 10931.00000 9259.70742 1671.29258 0.05207
25.31225 10451.00000 9259.46805 1191.53195 0.03712
25.32311 10287.00000 9259.20257 1027.79743 0.03202
25.33398 10247.00000 9258.91088 988.08912 0.03078
25.34485 9858.00000 9258.59288 599.40712 0.01868
25.35571 10050.00000 9258.24850 791.75150 0.02467
25.36658 9954.00000 9257.87762 696.12238 0.02169
25.37745 9774.00000 9257.48016 516.51984 0.01609
25.38831 9712.00000 9257.05603 454.94397 0.01417
25.39918 9880.00000 9256.60514 623.39486 0.01942
25.41005 9643.00000 9256.12740 386.87260 0.01205
25.42091 9528.00000 9255.62271 272.37729 0.00849
25.43178 9580.00000 9255.09099 324.90901 0.01012
25.44264 9598.00000 9254.53215 343.46785 0.01070
25.45351 9599.00000 9253.94610 345.05390 0.01075
25.46438 9693.00000 9253.33275 439.66725 0.01370
25.47524 9552.00000 9252.69202 299.30798 0.00933
25.48611 9601.00000 9252.02381 348.97619 0.01087
25.49698 9718.00000 9251.32804 466.67196 0.01454
25.50784 9430.00000 9250.60462 179.39538 0.00559
25.51871 9630.00000 9249.85347 380.14653 0.01184
25.52958 9493.00000 9249.07450 243.92550 0.00760
25.54044 9555.00000 9248.26763 306.73237 0.00956
25.55131 9664.00000 9247.43276 416.56724 0.01298
25.56218 9566.00000 9246.56981 319.43019 0.00995
25.57304 9582.00000 9245.67870 336.32130 0.01048
25.58391 9477.00000 9244.75934 232.24066 0.00724
25.59477 9527.00000 9243.81166 283.18834 0.00882
25.60564 9415.00000 9242.83555 172.16445 0.00536
25.61651 9395.00000 9241.83095 153.16905 0.00477
25.62737 9557.00000 9240.79777 316.20223 0.00985
25.63824 9644.00000 9239.73592 404.26408 0.01260
25.64911 9495.00000 9238.64532 256.35468 0.00799
25.65997 9673.00000 9237.52588 435.47412 0.01357
25.67084 9737.00000 9236.37754 500.62246 0.01560
25.68171 9713.00000 9235.20019 477.79981 0.01489
25.69257 9951.00000 9233.99377 717.00623 0.02234
25.70344 9826.00000 9232.75819 593.24181 0.01848
25.71431 9782.00000 9231.49337 550.50663 0.01715
25.72517 9849.00000 9230.19924 618.80076 0.01928
25.73604 10099.00000 9228.87570 870.12430 0.02711
25.74690 10174.00000 9227.52269 946.47731 0.02949
25.75777 9988.00000 9226.14012 761.85988 0.02374
25.76864 10021.00000 9224.72792 796.27208 0.02481
25.77950 9952.00000 9223.28601 728.71399 0.02270
25.79037 10174.00000 9221.81432 952.18568 0.02967
25.80124 9938.00000 9220.31278 717.68722 0.02236
25.81210 10023.00000 9218.78130 804.21870 0.02506
25.82297 10268.00000 9217.21982 1050.78018 0.03274
25.83384 10258.00000 9215.62827 1042.37173 0.03248
25.84470 10274.00000 9214.00656 1059.99344 0.03303
25.85557 10210.00000 9212.35465 997.64535 0.03108
25.86644 10147.00000 9210.67245 936.32755 0.02917
25.87730 10226.00000 9208.95989 1017.04011 0.03169
25.88817 10158.00000 9207.21692 950.78308 0.02962
25.89903 10223.00000 9205.44346 1017.55654 0.03170
25.90990 9984.00000 9203.63945 780.36055 0.02431
25.92077 10224.00000 9201.80482 1022.19518 0.03185
25.93163 10046.00000 9199.93952 846.06048 0.02636
25.94250 9843.00000 9198.04348 644.95652 0.02009
25.95337 9925.00000 9196.11663 728.88337 0.02271
25.96423 9864.00000 9194.15893 669.84107 0.02087
25.97510 9995.00000 9192.17030 802.82970 0.02501
25.98597 9943.00000 9190.15070 752.84930 0.02346
25.99683 9912.00000 9188.10005 723.89995 0.02255
26.00770 10204.00000 9186.01831 1017.98169 0.03172
26.01857 9942.00000 9183.90541 758.09459 0.02362
26.02943 10010.00000 9181.76131 828.23869 0.02580
26.04030 10203.00000 9179.58594 1023.41406 0.03189
26.05117 9947.00000 9177.37925 769.62075 0.02398
26.06203 10112.00000 9175.14118 936.85882 0.02919
26.07290 10009.00000 9172.87170 836.12830 0.02605
26.08376 10191.00000 9170.57073 1020.42927 0.03179
26.09463 10147.00000 9168.23824 978.76176 0.03049
26.10550 10304.00000 9165.87417 1138.12583 0.03546
26.11636 10330.00000 9163.47848 1166.52152 0.03634
26.12723 10197.00000 9161.05111 1035.94889 0.03228
26.13810 10361.00000 9158.59202 1202.40798 0.03746
26.14896 10405.00000 9156.10117 1248.89883 0.03891
26.15983 10429.00000 9153.57851 1275.42149 0.03974
26.17070 10810.00000 9151.02399 1658.97601 0.05169
26.18156 10974.00000 9148.43758 1825.56242 0.05688
26.19243 10845.00000 9145.81924 1699.18076 0.05294
26.20330 10939.00000 9143.16892 1795.83108 0.05595
26.21416 11189.00000 9140.48659 2048.51341 0.06382
26.22503 11229.00000 9137.77222 2091.22778 0.06515
26.23589 11376.00000 9135.02577 2240.97423 0.06982
26.24676 11591.00000 9132.24722 2458.75278 0.07661
26.25763 11482.00000 9129.43653 2352.56347 0.07330
26.26849 11854.00000 9126.59368 2727.40632 0.08498
26.27936 12060.00000 9123.71864 2936.28136 0.09148
26.29023 12332.00000 9120.81140 3211.18860 0.10005
26.30109 12690.00000 9117.87194 3572.12806 0.11129
26.31196 12749.00000 9114.90023 3634.09977 0.11322
26.32283 13106.00000 9111.89628 3994.10372 0.12444
