# 2theta	intensity	baseline	bg_subtracted	normalized
13.27223 12331.00000 12033.64632 297.35368 0.00713
13.28310 12194.00000 12028.25429 165.74571 0.00398
13.29396 12405.00000 12022.87347 382.12653 0.00917
13.30483 12411.00000 12017.50378 393.49622 0.00944
13.31570 12313.00000 12012.14518 300.85482 0.00722
13.32656 12359.00000 12006.79761 352.20239 0.00845
13.33743 12391.00000 12001.46100 389.53900 0.00935
13.34830 12409.00000 11996.13531 412.86469 0.00991
13.35916 12460.00000 11990.82047 469.17953 0.01126
13.37003 12338.00000 11985.51642 352.48358 0.00846
13.38090 12235.00000 11980.22312 254.77688 0.00611
13.39176 12346.00000 11974.94050 371.05950 0.00890
13.40263 12402.00000 11969.66851 432.33149 0.01037
13.41350 12219.00000 11964.40709 254.59291 0.00611
13.42436 12263.00000 11959.15619 303.84381 0.00729
13.43523 12348.00000 11953.91576 394.08424 0.00946
13.44609 12148.00000 11948.68573 199.31427 0.00478
13.45696 12266.00000 11943.46606 322.53394 0.00774
13.46783 12132.00000 11938.25669 193.74331 0.00465
13.47869 12110.00000 11933.05757 176.94243 0.00425
13.48956 12140.00000 11927.86865 212.13135 0.00509
13.50043 12304.00000 11922.68986 381.31014 0.00915
13.51129 12199.00000 11917.52117 281.47883 0.00675
13.52216 12160.00000 11912.36251 247.63749 0.00594
13.53303 12261.00000 11907.21384 353.78616 0.00849
13.54389 12182.00000 11902.07510 279.92490 0.00672
13.55476 12133.00000 11896.94624 236.05376 0.00566
13.56563 12080.00000 11891.82721 188.17279 0.00451
13.57649 12244.00000 11886.71796 357.28204 0.00857
13.58736 12129.00000 11881.61844 247.38156 0.00594
13.59822 12204.00000 11876.52859 327.47141 0.00786
13.60909 12107.00000 11871.44837 235.55163 0.00565
13.61996 12169.00000 11866.37773 302.62227 0.00726
13.63082 12268.00000 11861.31661 406.68339 0.00976
13.64169 12345.00000 11856.26498 488.73502 0.01173
13.65256 12041.00000 11851.22277 189.77723 0.00455
13.66342 12186.00000 11846.18994 339.81006 0.00815
13.67429 12220.00000 11841.16645 378.83355 0.00909
13.68516 12215.00000 11836.15224 378.84776 0.00909
13.69602 12296.00000 11831.14726 464.85274 0.01115
13.70689 12078.00000 11826.15148 251.84852 0.00604
13.71776 12236.00000 11821.16483 414.83517 0.00995
13.72862 11993.00000 11816.18729 176.81271 0.00424
13.73949 12136.00000 11811.21879 324.78121 0.00779
13.75036 12135.00000 11806.25930 328.74070 0.00789
13.76122 12072.00000 11801.30876 270.69124 0.00649
13.77209 12241.00000 11796.36714 444.63286 0.01067
13.78295 12063.00000 11791.43439 271.56561 0.00652
13.79382 12238.00000 11786.51046 451.48954 0.01083
13.80469 12088.00000 11781.59531 306.40469 0.00735
13.81555 12120.00000 11776.68889 343.31111 0.00824
13.82642 12085.00000 11771.79117 313.20883 0.00752
13.83729 12138.00000 11766.90209 371.09791 0.00890
13.84815 12029.00000 11762.02162 266.97838 0.00641
13.85902 12254.00000 11757.14972 496.85028 0.01192
13.86989 11945.00000 11752.28634 192.71366 0.00462
13.88075 12099.00000 11747.43143 351.56857 0.00844
13.89162 11930.00000 11742.58497 187.41503 0.00450
13.90249 12135.00000 11737.74690 397.25310 0.00953
13.91335 12148.00000 11732.91718 415.08282 0.00996
13.92422 11907.00000 11728.09578 178.90422 0.00429
13.93508 11947.00000 11723.28266 223.71734 0.00537
13.94595 11838.00000 11718.47777 119.52223 0.00287
13.95682 12018.00000 11713.68108 304.31892 0.00730
13.96768 11967.00000 11708.89254 258.10746 0.00619
13.97855 12140.00000 11704.11212 435.88788 0.01046
13.98942 11913.00000 11699.33978 213.66022 0.00513
14.00028 11974.00000 11694.57547 279.42453 0.00670
14.01115 11827.00000 11689.81916 137.18084 0.00329
14.02202 12092.00000 11685.07082 406.92918 0.00976
14.03288 12040.00000 11680.33040 359.66960 0.00863
14.04375 11937.00000 11675.59787 261.40213 0.00627
14.05462 11991.00000 11670.87318 320.12682 0.00768
14.06548 12089.00000 11666.15631 422.84369 0.01015
14.07635 11924.00000 11661.44721 262.55279 0.00630
14.08721 11875.00000 11656.74585 218.25415 0.00524
14.09808 11859.00000 11652.05219 206.94781 0.00497
14.10895 11904.00000 11647.36621 256.63379 0.00616
14.11981 11822.00000 11642.68785 179.31215 0.00430
14.13068 11877.00000 11638.01709 238.98291 0.00573
14.14155 11660.00000 11633.35389 26.64611 0.00064
14.15241 11992.00000 11628.69821 363.30179 0.00872
14.16328 11874.00000 11624.05003 249.94997 0.00600
14.17415 12170.00000 11619.40931 550.59069 0.01321
14.18501 11902.00000 11614.77600 287.22400 0.00689
14.19588 11943.00000 11610.15009 332.84991 0.00799
14.20675 11890.00000 11605.53153 284.46847 0.00683
14.21761 11840.00000 11600.92030 239.07970 0.00574
14.22848 11923.00000 11596.31635 326.68365 0.00784
14.23934 11967.00000 11591.71966 375.28034 0.00900
14.25021 11744.00000 11587.13020 156.86980 0.00376
14.26108 11809.00000 11582.54792 226.45208 0.00543
14.27194 11961.00000 11577.97281 383.02719 0.00919
14.28281 11642.00000 11573.40483 68.59517 0.00165
14.29368 11714.00000 11568.84395 145.15605 0.00348
14.30454 11665.00000 11564.29014 100.70986 0.00242
14.31541 11818.00000 11559.74336 258.25664 0.00620
14.32628 11913.00000 11555.20359 357.79641 0.00858
14.33714 11792.00000 11550.67079 241.32921 0.00579
