# 2theta	intensity	baseline	bg_subtracted	normalized
12.91364 14184.00000 13957.60147 226.39853 0.00596
12.92451 14260.00000 13951.20452 308.79548 0.00813
12.93537 14220.00000 13944.81461 275.18539 0.00724
12.94624 14069.00000 13938.43181 130.56819 0.00344
12.95710 14244.00000 13932.05620 311.94380 0.00821
12.96797 14053.00000 13925.68786 127.31214 0.00335
12.97884 14405.00000 13919.32688 485.67312 0.01278
12.98970 14199.00000 13912.97334 286.02666 0.00753
13.00057 14221.00000 13906.62732 314.37268 0.00827
13.01144 14320.00000 13900.28891 419.71109 0.01105
13.02230 14067.00000 13893.95818 173.04182 0.00455
13.03317 14274.00000 13887.63524 386.36476 0.01017
13.04404 14230.00000 13881.32015 348.67985 0.00918
13.05490 14057.00000 13875.01301 181.98699 0.00479
13.06577 14290.00000 13868.71389 421.28611 0.01109
13.07664 14325.00000 13862.42289 462.57711 0.01217
13.08750 14205.00000 13856.14009 348.85991 0.00918
13.09837 13991.00000 13849.86558 141.13442 0.00371
13.10924 14170.00000 13843.59944 326.40056 0.00859
13.12010 14137.00000 13837.34176 299.65824 0.00789
13.13097 14121.00000 13831.09262 289.90738 0.00763
13.14183 14217.00000 13824.85212 392.14788 0.01032
13.15270 14179.00000 13818.62035 360.37965 0.00948
13.16357 14134.00000 13812.39738 321.60262 0.00846
13.17443 13918.00000 13806.18331 111.81669 0.00294
13.18530 13916.00000 13799.97823 116.02177 0.00305
13.19617 14337.00000 13793.78223 543.21777 0.01430
13.20703 14108.00000 13787.59539 320.40461 0.00843
13.21790 14160.00000 13781.41780 378.58220 0.00996
13.22877 14147.00000 13775.24956 371.75044 0.00978
13.23963 14184.00000 13769.09076 414.90924 0.01092
13.25050 14137.00000 13762.94148 374.05852 0.00984
13.26137 13965.00000 13756.80181 208.19819 0.00548
13.27223 14025.00000 13750.67185 274.32815 0.00722
13.28310 13939.00000 13744.55170 194.44830 0.00512
13.29396 14189.00000 13738.44143 450.55857 0.01186
13.30483 13994.00000 13732.34115 261.65885 0.00689
13.31570 13895.00000 13726.25094 168.74906 0.00444
13.32656 13806.00000 13720.17090 85.82910 0.00226
13.33743 13936.00000 13714.10113 221.89887 0.00584
13.34830 14016.00000 13708.04170 307.95830 0.00810
13.35916 14068.00000 13701.99273 366.00727 0.00963
13.37003 13887.00000 13695.95429 191.04571 0.00503
13.38090 13935.00000 13689.92649 245.07351 0.00645
13.39176 13902.00000 13683.90942 218.09058 0.00574
13.40263 13862.00000 13677.90318 184.09682 0.00484
13.41350 13975.00000 13671.90785 303.09215 0.00798
13.42436 13953.00000 13665.92354 287.07646 0.00756
13.43523 14014.00000 13659.95033 354.04967 0.00932
13.44609 13930.00000 13653.98832 276.01168 0.00726
13.45696 13860.00000 13648.03762 211.96238 0.00558
13.46783 13765.00000 13642.09831 122.90169 0.00323
13.47869 13937.00000 13636.17049 300.82951 0.00792
13.48956 13722.00000 13630.25426 91.74574 0.00241
13.50043 13849.00000 13624.34971 224.65029 0.00591
13.51129 13865.00000 13618.45695 246.54305 0.00649
13.52216 13901.00000 13612.57606 288.42394 0.00759
13.53303 13599.00000 13606.70714 -7.70714 -0.00020
13.54389 13857.00000 13600.85030 256.14970 0.00674
13.55476 13936.00000 13595.00555 340.99445 0.00897
13.56563 13811.00000 13589.17292 221.82708 0.00584
13.57649 14050.00000 13583.35242 466.64758 0.01228
13.58736 13868.00000 13577.54407 290.45593 0.00764
13.59822 13778.00000 13571.74790 206.25210 0.00543
13.60909 13759.00000 13565.96394 193.03606 0.00508
13.61996 13845.00000 13560.19219 284.80781 0.00750
13.63082 13872.00000 13554.43269 317.56731 0.00836
13.64169 13851.00000 13548.68545 302.31455 0.00796
13.65256 13776.00000 13542.95050 233.04950 0.00613
13.66342 13792.00000 13537.22787 254.77213 0.00670
13.67429 13751.00000 13531.51757 219.48243 0.00578
13.68516 13766.00000 13525.81963 240.18037 0.00632
13.69602 13696.00000 13520.13408 175.86592 0.00463
13.70689 13599.00000 13514.46093 84.53907 0.00222
13.71776 13832.00000 13508.80022 323.19978 0.00851
13.72862 13751.00000 13503.15196 247.84804 0.00652
13.73949 13788.00000 13497.51619 290.48381 0.00764
13.75036 13971.00000 13491.89292 479.10708 0.01261
13.76122 13801.00000 13486.28218 314.71782 0.00828
13.77209 13795.00000 13480.68401 314.31599 0.00827
13.78295 13695.00000 13475.09842 219.90158 0.00579
13.79382 13579.00000 13469.52543 109.47457 0.00288
13.80469 13709.00000 13463.96509 245.03491 0.00645
13.81555 13806.00000 13458.41741 347.58259 0.00915
13.82642 13736.00000 13452.88242 283.11758 0.00745
13.83729 13617.00000 13447.36015 169.63985 0.00446
13.84815 13612.00000 13441.85063 170.14937 0.00448
13.85902 13762.00000 13436.35388 325.64612 0.00857
13.86989 13766.00000 13430.86993 335.13007 0.00882
13.88075 13550.00000 13425.39881 124.60119 0.00328
13.89162 13808.00000 13419.94056 388.05944 0.01021
13.90249 13662.00000 13414.49519 247.50481 0.00651
13.91335 13762.00000 13409.06273 352.93727 0.00929
13.92422 13657.00000 13403.64323 253.35677 0.00667
13.93508 13719.00000 13398.23670 320.76330 0.00844
13.94595 13696.00000 13392.84317 303.15683 0.00798
13.95682 13797.00000 13387.46269 409.53731 0.01078
13.96768 13766.00000 13382.09527 383.90473 0.01010
