# 2theta	intensity	baseline	bg_subtracted	normalized
10.91112 14515.00000 14151.45080 363.54920 0.00960
10.92199 14699.00000 14145.69777 553.30223 0.01461
10.93285 14802.00000 14139.94595 662.05405 0.01748
10.94372 14725.00000 14134.19538 590.80462 0.01560
10.95459 14651.00000 14128.44607 522.55393 0.01379
10.96545 14493.00000 14122.69806 370.30194 0.00978
10.97632 14494.00000 14116.95138 377.04862 0.00995
10.98719 14538.00000 14111.20606 426.79394 0.01127
10.99805 14687.00000 14105.46214 581.53786 0.01535
11.00892 14729.00000 14099.71964 629.28036 0.01661
11.01978 14661.00000 14093.97859 567.02141 0.01497
11.03065 14577.00000 14088.23904 488.76096 0.01290
11.04152 14783.00000 14082.50101 700.49899 0.01849
11.05238 14681.00000 14076.76454 604.23546 0.01595
11.06325 14751.00000 14071.02966 679.97034 0.01795
11.07412 14747.00000 14065.29641 681.70359 0.01800
11.08498 14888.00000 14059.56483 828.43517 0.02187
11.09585 14907.00000 14053.83494 853.16506 0.02252
11.10672 14959.00000 14048.10680 910.89320 0.02405
11.11758 14797.00000 14042.38043 754.61957 0.01992
11.12845 14906.00000 14036.65588 869.34412 0.02295
11.13932 15035.00000 14030.93319 1004.06681 0.02651
11.15018 14959.00000 14025.21240 933.78760 0.02465
11.16105 15270.00000 14019.49355 1250.50645 0.03301
11.17192 15289.00000 14013.77668 1275.22332 0.03366
11.18278 15473.00000 14008.06184 1464.93816 0.03867
11.19365 15527.00000 14002.34907 1524.65093 0.04025
11.20451 15402.00000 13996.63842 1405.36158 0.03710
11.21538 15827.00000 13990.92995 1836.07005 0.04847
11.22625 16014.00000 13985.22369 2028.77631 0.05356
11.23711 15912.00000 13979.51970 1932.48030 0.05101
11.24798 16208.00000 13973.81804 2234.18196 0.05898
11.25885 16225.00000 13968.11875 2256.88125 0.05958
11.26971 16782.00000 13962.42191 2819.57809 0.07443
11.28058 16278.00000 13956.72756 2321.27244 0.06128
11.29145 16796.00000 13951.03578 2844.96422 0.07510
11.30231 16578.00000 13945.34662 2632.65338 0.06950
11.31318 16256.00000 13939.66016 2316.33984 0.06115
11.32405 15869.00000 13933.97646 1935.02354 0.05108
11.33491 15581.00000 13928.29560 1652.70440 0.04363
11.34578 15214.00000 13922.61766 1291.38234 0.03409
11.35664 15028.00000 13916.94271 1111.05729 0.02933
11.36751 14754.00000 13911.27083 842.72917 0.02225
11.37838 14559.00000 13905.60209 653.39791 0.01725
11.38924 14594.00000 13899.93658 694.06342 0.01832
11.40011 14464.00000 13894.27439 569.72561 0.01504
11.41098 14484.00000 13888.61558 595.38442 0.01572
11.42184 14461.00000 13882.96024 578.03976 0.01526
11.43271 14435.00000 13877.30846 557.69154 0.01472
11.44358 14051.00000 13871.66032 179.33968 0.00473
11.45444 14273.00000 13866.01590 406.98410 0.01074
11.46531 14203.00000 13860.37528 342.62472 0.00904
11.47618 14249.00000 13854.73855 394.26145 0.01041
11.48704 14121.00000 13849.10580 271.89420 0.00718
11.49791 14282.00000 13843.47710 438.52290 0.01158
11.50877 14307.00000 13837.85255 469.14745 0.01238
11.51964 14306.00000 13832.23223 473.76777 0.01251
11.53051 14263.00000 13826.61623 436.38377 0.01152
11.54137 14299.00000 13821.00463 477.99537 0.01262
11.55224 14209.00000 13815.39751 393.60249 0.01039
11.56311 14087.00000 13809.79498 277.20502 0.00732
11.57397 14103.00000 13804.19711 298.80289 0.00789
11.58484 14203.00000 13798.60399 404.39601 0.01068
11.59571 14224.00000 13793.01572 430.98428 0.01138
11.60657 14253.00000 13787.43237 465.56763 0.01229
11.61744 14290.00000 13781.85405 508.14595 0.01341
11.62831 14351.00000 13776.28084 574.71916 0.01517
11.63917 14201.00000 13770.71282 430.28718 0.01136
11.65004 14036.00000 13765.15010 270.84990 0.00715
11.66090 13914.00000 13759.59276 154.40724 0.00408
