# 2theta	intensity	baseline	bg_subtracted	normalized
10.78382 15815.00000 15263.91362 551.08638 0.01403
10.79468 15779.00000 15256.95165 522.04835 0.01329
10.80555 15415.00000 15249.98889 165.01111 0.00420
10.81642 15617.00000 15243.02535 373.97465 0.00952
10.82728 15825.00000 15236.06102 588.93898 0.01500
10.83815 15759.00000 15229.09591 529.90409 0.01349
10.84902 15654.00000 15222.13000 431.87000 0.01100
10.85988 15584.00000 15215.16330 368.83670 0.00939
10.87075 15720.00000 15208.19580 511.80420 0.01303
10.88161 15808.00000 15201.22750 606.77250 0.01545
10.89248 15877.00000 15194.25841 682.74159 0.01739
10.90335 15801.00000 15187.28851 613.71149 0.01563
10.91421 15878.00000 15180.31782 697.68218 0.01777
10.92508 15889.00000 15173.34634 715.65366 0.01822
10.93595 16007.00000 15166.37406 840.62594 0.02141
10.94681 15997.00000 15159.40099 837.59901 0.02133
10.95768 15796.00000 15152.42713 643.57287 0.01639
10.96855 15808.00000 15145.45248 662.54752 0.01687
10.97941 16128.00000 15138.47706 989.52294 0.02520
10.99028 16091.00000 15131.50087 959.49913 0.02443
11.00115 15736.00000 15124.52390 611.47610 0.01557
11.01201 15924.00000 15117.54618 806.45382 0.02054
11.02288 16033.00000 15110.56771 922.43229 0.02349
11.03375 16199.00000 15103.58850 1095.41150 0.02789
11.04461 16479.00000 15096.60855 1382.39145 0.03520
11.05548 16521.00000 15089.62789 1431.37211 0.03645
11.06634 16746.00000 15082.64651 1663.35349 0.04236
11.07721 16362.00000 15075.66444 1286.33556 0.03276
11.08808 16786.00000 15068.68170 1717.31830 0.04373
11.09894 16837.00000 15061.69828 1775.30172 0.04521
11.10981 17371.00000 15054.71423 2316.28577 0.05898
11.12068 16967.00000 15047.72955 1919.27045 0.04887
11.13154 17351.00000 15040.74427 2310.25573 0.05883
11.14241 17323.00000 15033.75842 2289.24158 0.05829
11.15328 18047.00000 15026.77201 3020.22799 0.07691
11.16414 17551.00000 15019.78508 2531.21492 0.06446
11.17501 17951.00000 15012.79767 2938.20233 0.07482
11.18588 18019.00000 15005.80980 3013.19020 0.07673
11.19674 17832.00000 14998.82152 2833.17848 0.07215
11.20761 17929.00000 14991.83286 2937.16714 0.07479
11.21847 17749.00000 14984.84386 2764.15614 0.07039
11.22934 18010.00000 14977.85458 3032.14542 0.07721
11.24021 17515.00000 14970.86507 2544.13493 0.06479
11.25107 17672.00000 14963.87537 2708.12463 0.06896
11.26194 17440.00000 14956.88554 2483.11446 0.06323
11.27281 16718.00000 14949.89564 1768.10436 0.04502
11.28367 17106.00000 14942.90572 2163.09428 0.05508
11.29454 16682.00000 14935.91586 1746.08414 0.04446
11.30541 16552.00000 14928.92611 1623.07389 0.04133
11.31627 16498.00000 14921.93653 1576.06347 0.04013
11.32714 16090.00000 14914.94721 1175.05279 0.02992
11.33801 16197.00000 14907.95819 1289.04181 0.03283
11.34887 15737.00000 14900.96956 836.03044 0.02129
11.35974 15562.00000 14893.98139 668.01861 0.01701
11.37060 15384.00000 14886.99375 497.00625 0.01266
11.38147 15396.00000 14880.00670 515.99330 0.01314
11.39234 15316.00000 14873.02033 442.97967 0.01128
11.40320 15420.00000 14866.03471 553.96529 0.01411
11.41407 15299.00000 14859.04991 439.95009 0.01120
11.42494 15206.00000 14852.06601 353.93399 0.00901
11.43580 15282.00000 14845.08307 436.91693 0.01113
11.44667 15108.00000 14838.10119 269.89881 0.00687
11.45754 15144.00000 14831.12043 312.87957 0.00797
11.46840 15301.00000 14824.14087 476.85913 0.01214
11.47927 15331.00000 14817.16258 513.83742 0.01308
11.49014 14988.00000 14810.18565 177.81435 0.00453
11.50100 15195.00000 14803.21015 391.78985 0.00998
11.51187 15173.00000 14796.23616 376.76384 0.00959
11.52273 14995.00000 14789.26375 205.73625 0.00524
11.53360 15294.00000 14782.29301 511.70699 0.01303
11.54447 15026.00000 14775.32401 250.67599 0.00638
11.55533 15311.00000 14768.35684 542.64316 0.01382
11.56620 14931.00000 14761.39157 169.60843 0.00432
11.57707 15097.00000 14754.42828 342.57172 0.00872
11.58793 14888.00000 14747.46706 140.53294 0.00358
11.59880 15237.00000 14740.50797 496.49203 0.01264
11.60967 14926.00000 14733.55112 192.44888 0.00490
11.62053 14997.00000 14726.59656 270.40344 0.00689
11.63140 14914.00000 14719.64440 194.35560 0.00495
11.64227 15154.00000 14712.69470 441.30530 0.01124
11.65313 15125.00000 14705.74755 419.25245 0.01068
11.66400 15072.00000 14698.80304 373.19696 0.00950
11.67486 14876.00000 14691.86124 184.13876 0.00469
11.68573 15046.00000 14684.92224 361.07776 0.00919
11.69660 15072.00000 14677.98612 394.01388 0.01003
11.70746 14979.00000 14671.05296 307.94704 0.00784
11.71833 14983.00000 14664.12286 318.87714 0.00812
11.72920 15048.00000 14657.19588 390.80412 0.00995
11.74006 14993.00000 14650.27213 342.72787 0.00873
11.75093 15074.00000 14643.35168 430.64832 0.01097
11.76180 14826.00000 14636.43461 189.56539 0.00483
11.77266 15173.00000 14629.52102 543.47898 0.01384
11.78353 14839.00000 14622.61099 216.38901 0.00551
11.79440 14979.00000 14615.70461 363.29539 0.00925
11.80526 14776.00000 14608.80196 167.19804 0.00426
11.81613 14810.00000 14601.90313 208.09687 0.00530
11.82700 14993.00000 14595.00821 397.99179 0.01013
11.83786 14841.00000 14588.11729 252.88271 0.00644
11.84873 14786.00000 14581.23044 204.76956 0.00521
11.85959 14986.00000 14574.34777 411.65223 0.01048
11.87046 14849.00000 14567.46936 281.53064 0.00717
11.88133 14656.00000 14560.59530 95.40470 0.00243
11.89219 14824.00000 14553.72567 270.27433 0.00688
11.90306 14867.00000 14546.86057 320.13943 0.00815
11.91393 14849.00000 14540.00009 308.99991 0.00787
11.92479 14750.00000 14533.14431 216.85569 0.00552
11.93566 14806.00000 14526.29333 279.70667 0.00712
11.94653 14871.00000 14519.44723 351.55277 0.00895
11.95739 14742.00000 14512.60611 229.39389 0.00584
11.96826 14841.00000 14505.77006 335.22994 0.00854
11.97913 14854.00000 14498.93916 355.06084 0.00904
11.98999 14849.00000 14492.11352 356.88648 0.00909
12.00086 14899.00000 14485.29322 413.70678 0.01053
12.01172 14681.00000 14478.47835 202.52165 0.00516
12.02259 14802.00000 14471.66900 330.33100 0.00841
12.03346 14837.00000 14464.86528 372.13472 0.00948
12.04432 15028.00000 14458.06727 569.93273 0.01451
12.05519 14664.00000 14451.27506 212.72494 0.00542
12.06606 14464.00000 14444.48876 19.51124 0.00050
12.07692 14888.00000 14437.70844 450.29156 0.01147
12.08779 14512.00000 14430.93422 81.06578 0.00206
12.09866 14550.00000 14424.16618 125.83382 0.00320
12.10952 14726.00000 14417.40441 308.59559 0.00786
12.12039 14728.00000 14410.64902 317.35098 0.00808
12.13126 14685.00000 14403.90010 281.09990 0.00716
12.14212 14696.00000 14397.15774 298.84226 0.00761
12.15299 14565.00000 14390.42204 174.57796 0.00445
12.16385 14619.00000 14383.69310 235.30690 0.00599
12.17472 14515.00000 14376.97101 138.02899 0.00351
12.18559 14613.00000 14370.25586 242.74414 0.00618
12.19645 14440.00000 14363.54776 76.45224 0.00195
12.20732 14579.00000 14356.84680 222.15320 0.00566
12.21819 14726.00000 14350.15309 375.84691 0.00957
12.22905 14575.00000 14343.46670 231.53330 0.00590
12.23992 14663.00000 14336.78775 326.21225 0.00831
12.25079 14738.00000 14330.11634 407.88366 0.01039
12.26165 14792.00000 14323.45255 468.54745 0.01193
12.27252 14585.00000 14316.79649 268.20351 0.00683
12.28339 14816.00000 14310.14826 505.85174 0.01288
12.29425 14489.00000 14303.50795 185.49205 0.00472
12.30512 14614.00000 14296.87567 317.12433 0.00808
12.31598 14581.00000 14290.25152 290.74848 0.00740
12.32685 14397.00000 14283.63560 113.36440 0.00289
12.33772 14705.00000 14277.02800 427.97200 0.01090
12.34858 14497.00000 14270.42883 226.57117 0.00577
12.35945 14457.00000 14263.83819 193.16181 0.00492
12.37032 14650.00000 14257.25618 392.74382 0.01000
12.38118 14616.00000 14250.68290 365.31710 0.00930
12.39205 14627.00000 14244.11845 382.88155 0.00975
12.40292 14805.00000 14237.56295 567.43705 0.01445
12.41378 14472.00000 14231.01648 240.98352 0.00614
12.42465 14356.00000 14224.47915 131.52085 0.00335
12.43552 14412.00000 14217.95107 194.04893 0.00494
12.44638 14545.00000 14211.43234 333.56766 0.00849
12.45725 14383.00000 14204.92306 178.07694 0.00453
12.46812 14521.00000 14198.42334 322.57666 0.00821
12.47898 14537.00000 14191.93329 345.06671 0.00879
12.48985 14640.00000 14185.45299 454.54701 0.01157
12.50071 14596.00000 14178.98257 417.01743 0.01062
12.51158 14161.00000 14172.52213 -11.52213 -0.00029
12.52245 14411.00000 14166.07177 244.92823 0.00624
12.53331 14409.00000 14159.63149 249.36851 0.00635
12.54418 14590.00000 14153.20126 436.79874 0.01112
12.55505 14533.00000 14146.78110 386.21890 0.00983
12.56591 14357.00000 14140.37098 216.62902 0.00552
12.57678 14399.00000 14133.97090 265.02910 0.00675
12.58765 14253.00000 14127.58085 125.41915 0.00319
12.59851 14325.00000 14121.20083 203.79917 0.00519
12.60938 14463.00000 14114.83082 348.16918 0.00887
12.62025 14368.00000 14108.47083 259.52917 0.00661
12.63111 14479.00000 14102.12083 376.87917 0.00960
12.64198 14323.00000 14095.78083 227.21917 0.00579
12.65284 14222.00000 14089.45082 132.54918 0.00338
12.66371 14453.00000 14083.13080 369.86920 0.00942
12.67458 14281.00000 14076.82075 204.17925 0.00520
12.68544 14380.00000 14070.52068 309.47932 0.00788
12.69631 14264.00000 14064.23057 199.76943 0.00509
12.70718 14463.00000 14057.95042 405.04958 0.01031
12.71804 14643.00000 14051.68023 591.31977 0.01506
12.72891 14440.00000 14045.42000 394.58000 0.01005
12.73978 14258.00000 14039.16971 218.83029 0.00557
12.75064 14391.00000 14032.92938 358.07062 0.00912
12.76151 14257.00000 14026.69898 230.30102 0.00586
12.77238 14442.00000 14020.47852 421.52148 0.01073
12.78324 14269.00000 14014.26800 254.73200 0.00649
12.79411 14500.00000 14008.06742 491.93258 0.01253
12.80497 14519.00000 14001.87677 517.12323 0.01317
12.81584 14391.00000 13995.69605 395.30395 0.01007
12.82671 14486.00000 13989.52526 496.47474 0.01264
12.83757 14191.00000 13983.36441 207.63559 0.00529
12.84844 14182.00000 13977.21348 204.78652 0.00521
12.85931 14265.00000 13971.07249 293.92751 0.00748
12.87017 14347.00000 13964.94142 382.05858 0.00973
12.88104 14446.00000 13958.82029 487.17971 0.01241
12.89191 14385.00000 13952.70909 432.29091 0.01101
12.90277 14183.00000 13946.60783 236.39217 0.00602
12.91364 14280.00000 13940.51650 339.48350 0.00864
12.92451 14234.00000 13934.43511 299.56489 0.00763
12.93537 14096.00000 13928.36367 167.63633 0.00427
12.94624 14069.00000 13922.30217 146.69783 0.00374
12.95710 14210.00000 13916.25061 293.74939 0.00748
12.96797 14146.00000 13910.20901 235.79099 0.00600
12.97884 14188.00000 13904.17736 283.82264 0.00723
12.98970 14448.00000 13898.15567 549.84433 0.01400
13.00057 13947.00000 13892.14394 54.85606 0.00140
13.01144 14320.00000 13886.14217 433.85783 0.01105
13.02230 13948.00000 13880.15038 67.84962 0.00173
13.03317 14273.00000 13874.16857 398.83143 0.01016
13.04404 14257.00000 13868.19673 388.80327 0.00990
13.05490 14159.00000 13862.23489 296.76511 0.00756
13.06577 14261.00000 13856.28303 404.71697 0.01031
13.07664 14332.00000 13850.34118 481.65882 0.01227
13.08750 14479.00000 13844.40933 634.59067 0.01616
13.09837 14519.00000 13838.48749 680.51251 0.01733
13.10924 14108.00000 13832.57567 275.42433 0.00701
13.12010 14310.00000 13826.67389 483.32611 0.01231
13.13097 14315.00000 13820.78214 494.21786 0.01259
13.14183 14101.00000 13814.90043 286.09957 0.00729
13.15270 14184.00000 13809.02879 374.97121 0.00955
13.16357 14171.00000 13803.16721 367.83279 0.00937
13.17443 13999.00000 13797.31570 201.68430 0.00514
13.18530 14208.00000 13791.47429 416.52571 0.01061
13.19617 14198.00000 13785.64297 412.35703 0.01050
13.20703 14098.00000 13779.82176 318.17824 0.00810
13.21790 14003.00000 13774.01067 228.98933 0.00583
13.22877 14222.00000 13768.20972 453.79028 0.01156
13.23963 14122.00000 13762.41891 359.58109 0.00916
13.25050 14203.00000 13756.63826 446.36174 0.01137
13.26137 14165.00000 13750.86779 414.13221 0.01055
13.27223 13990.00000 13745.10749 244.89251 0.00624
13.28310 14258.00000 13739.35740 518.64260 0.01321
13.29396 14079.00000 13733.61752 345.38248 0.00880
13.30483 13890.00000 13727.88787 162.11213 0.00413
13.31570 13857.00000 13722.16846 134.83154 0.00343
13.32656 14021.00000 13716.45930 304.54070 0.00776
13.33743 13985.00000 13710.76042 274.23958 0.00698
13.34830 14193.00000 13705.07184 487.92816 0.01242
13.35916 13922.00000 13699.39355 222.60645 0.00567
13.37003 13863.00000 13693.72559 169.27441 0.00431
13.38090 14012.00000 13688.06796 323.93204 0.00825
13.39176 13799.00000 13682.42069 116.57931 0.00297
13.40263 13974.00000 13676.78380 297.21620 0.00757
13.41350 13882.00000 13671.15729 210.84271 0.00537
13.42436 14014.00000 13665.54119 348.45881 0.00887
13.43523 13761.00000 13659.93551 101.06449 0.00257
13.44609 13932.00000 13654.34028 277.65972 0.00707
13.45696 14122.00000 13648.75550 473.24450 0.01205
13.46783 14197.00000 13643.18121 553.81879 0.01410
13.47869 13970.00000 13637.61742 332.38258 0.00846
13.48956 14237.00000 13632.06414 604.93586 0.01540
13.50043 13905.00000 13626.52140 278.47860 0.00709
13.51129 13868.00000 13620.98922 247.01078 0.00629
13.52216 14330.00000 13615.46762 714.53238 0.01820
13.53303 13813.00000 13609.95661 203.04339 0.00517
13.54389 13928.00000 13604.45623 323.54377 0.00824
13.55476 13930.00000 13598.96650 331.03350 0.00843
13.56563 14050.00000 13593.48743 456.51257 0.01162
13.57649 13923.00000 13588.01904 334.98096 0.00853
13.58736 13781.00000 13582.56137 198.43863 0.00505
13.59822 13876.00000 13577.11443 298.88557 0.00761
13.60909 13863.00000 13571.67826 291.32174 0.00742
13.61996 14063.00000 13566.25286 496.74714 0.01265
13.63082 13736.00000 13560.83827 175.16173 0.00446
13.64169 13796.00000 13555.43451 240.56549 0.00613
13.65256 13766.00000 13550.04160 215.95840 0.00550
13.66342 13922.00000 13544.65958 377.34042 0.00961
13.67429 13924.00000 13539.28846 384.71154 0.00980
13.68516 13764.00000 13533.92828 230.07172 0.00586
13.69602 14104.00000 13528.57905 575.42095 0.01465
13.70689 14004.00000 13523.24080 480.75920 0.01224
13.71776 13920.00000 13517.91357 402.08643 0.01024
13.72862 13704.00000 13512.59737 191.40263 0.00487
13.73949 13644.00000 13507.29224 136.70776 0.00348
13.75036 13726.00000 13501.99820 224.00180 0.00570
13.76122 13659.00000 13496.71529 162.28471 0.00413
13.77209 13898.00000 13491.44352 406.55648 0.01035
13.78295 13928.00000 13486.18294 441.81706 0.01125
13.79382 13767.00000 13480.93355 286.06645 0.00728
13.80469 13964.00000 13475.69541 488.30459 0.01243
13.81555 13928.00000 13470.46853 457.53147 0.01165
13.82642 13940.00000 13465.25295 474.74705 0.01209
13.83729 13733.00000 13460.04869 272.95131 0.00695
13.84815 13903.00000 13454.85580 448.14420 0.01141
13.85902 13676.00000 13449.67429 226.32571 0.00576
13.86989 13729.00000 13444.50420 284.49580 0.00724
13.88075 13656.00000 13439.34556 216.65444 0.00552
13.89162 13689.00000 13434.19841 254.80159 0.00649
13.90249 13727.00000 13429.06277 297.93723 0.00759
13.91335 13739.00000 13423.93869 315.06131 0.00802
13.92422 13760.00000 13418.82618 341.17382 0.00869
13.93508 13938.00000 13413.72529 524.27471 0.01335
13.94595 13656.00000 13408.63606 247.36394 0.00630
13.95682 13804.00000 13403.55850 400.44150 0.01020
13.96768 13868.00000 13398.49267 469.50733 0.01196
13.97855 13808.00000 13393.43858 414.56142 0.01056
13.98942 13775.00000 13388.39629 386.60371 0.00984
14.00028 13672.00000 13383.36582 288.63418 0.00735
14.01115 13755.00000 13378.34721 376.65279 0.00959
14.02202 13841.00000 13373.34049 467.65951 0.01191
14.03288 13565.00000 13368.34571 196.65429 0.00501
14.04375 13718.00000 13363.36290 354.63710 0.00903
14.05462 13388.00000 13358.39210 29.60790 0.00075
14.06548 13688.00000 13353.43334 334.56666 0.00852
14.07635 13712.00000 13348.48666 363.51334 0.00926
14.08721 13332.00000 13343.55211 -11.55211 -0.00029
14.09808 13910.00000 13338.62971 571.37029 0.01455
14.10895 13644.00000 13333.71940 310.28060 0.00790
14.11981 13610.00000 13328.82110 281.17890 0.00716
14.13068 13678.00000 13323.93473 354.06527 0.00902
14.14155 13477.00000 13319.06021 157.93979 0.00402
14.15241 13615.00000 13314.19746 300.80254 0.00766
14.16328 13903.00000 13309.34643 593.65357 0.01512
14.17415 13545.00000 13304.50702 240.49298 0.00612
14.18501 13600.00000 13299.67916 300.32084 0.00765
14.19588 13660.00000 13294.86279 365.13721 0.00930
14.20675 13519.00000 13290.05782 228.94218 0.00583
14.21761 13681.00000 13285.26418 395.73582 0.01008
14.22848 13636.00000 13280.48181 355.51819 0.00905
14.23934 13819.00000 13275.71061 543.28939 0.01383
14.25021 13554.00000 13270.95054 283.04946 0.00721
14.26108 13762.00000 13266.20150 495.79850 0.01263
14.27194 13566.00000 13261.46343 304.53657 0.00775
14.28281 13695.00000 13256.73627 438.26373 0.01116
14.29368 13565.00000 13252.01993 312.98007 0.00797
14.30454 13473.00000 13247.31434 225.68566 0.00575
14.31541 13402.00000 13242.61945 159.38055 0.00406
14.32628 13571.00000 13237.93517 333.06483 0.00848
14.33714 13655.00000 13233.26144 421.73856 0.01074
14.34801 13463.00000 13228.59819 234.40181 0.00597
14.35888 13506.00000 13223.94534 282.05466 0.00718
14.36974 13509.00000 13219.30284 289.69716 0.00738
14.38061 13707.00000 13214.67060 492.32940 0.01254
14.39147 13581.00000 13210.04857 370.95143 0.00945
14.40234 13579.00000 13205.43668 373.56332 0.00951
14.41321 13466.00000 13200.83485 265.16515 0.00675
14.42407 13502.00000 13196.24302 305.75698 0.00779
14.43494 13629.00000 13191.66113 437.33887 0.01114
14.44581 13558.00000 13187.08911 370.91089 0.00945
14.45667 13476.00000 13182.52688 293.47312 0.00747
14.46754 13367.00000 13177.97440 189.02560 0.00481
14.47841 13421.00000 13173.43158 247.56842 0.00630
14.48927 13358.00000 13168.89837 189.10163 0.00482
14.50014 13551.00000 13164.37471 386.62529 0.00985
14.51101 13351.00000 13159.86051 191.13949 0.00487
14.52187 13434.00000 13155.35573 278.64427 0.00710
14.53274 13667.00000 13150.86030 516.13970 0.01314
14.54361 13566.00000 13146.37415 419.62585 0.01069
14.55447 13286.00000 13141.89722 144.10278 0.00367
14.56534 13358.00000 13137.42945 220.57055 0.00562
14.57620 13380.00000 13132.97078 247.02922 0.00629
14.58707 13446.00000 13128.52113 317.47887 0.00808
14.59794 13238.00000 13124.08046 113.91954 0.00290
14.60880 13534.00000 13119.64870 414.35130 0.01055
14.61967 13475.00000 13115.22578 359.77422 0.00916
14.63054 13416.00000 13110.81164 305.18836 0.00777
14.64140 13406.00000 13106.40623 299.59377 0.00763
14.65227 13530.00000 13102.00948 427.99052 0.01090
14.66314 13523.00000 13097.62134 425.37866 0.01083
14.67400 13360.00000 13093.24173 266.75827 0.00679
14.68487 13449.00000 13088.87061 360.12939 0.00917
14.69574 13398.00000 13084.50791 313.49209 0.00798
14.70660 13279.00000 13080.15358 198.84642 0.00506
14.71747 13398.00000 13075.80755 322.19245 0.00820
14.72833 13401.00000 13071.46977 329.53023 0.00839
14.73920 13332.00000 13067.14018 264.85982 0.00674
14.75007 13323.00000 13062.81872 260.18128 0.00663
14.76093 13454.00000 13058.50533 395.49467 0.01007
14.77180 13297.00000 13054.19996 242.80004 0.00618
14.78267 13560.00000 13049.90255 510.09745 0.01299
14.79353 13272.00000 13045.61304 226.38696 0.00576
14.80440 13500.00000 13041.33138 458.66862 0.01168
14.81527 13490.00000 13037.05750 452.94250 0.01153
14.82613 13395.00000 13032.79137 362.20863 0.00922
14.83700 13441.00000 13028.53291 412.46709 0.01050
14.84787 13557.00000 13024.28208 532.71792 0.01357
14.85873 13489.00000 13020.03882 468.96118 0.01194
14.86960 13260.00000 13015.80307 244.19693 0.00622
14.88046 13394.00000 13011.57479 382.42521 0.00974
14.89133 13169.00000 13007.35392 161.64608 0.00412
14.90220 13246.00000 13003.14041 242.85959 0.00618
14.91306 13432.00000 12998.93420 433.06580 0.01103
14.92393 13242.00000 12994.73525 247.26475 0.00630
14.93480 13213.00000 12990.54350 222.45650 0.00566
14.94566 13269.00000 12986.35890 282.64110 0.00720
14.95653 13314.00000 12982.18140 331.81860 0.00845
14.96740 13628.00000 12978.01095 649.98905 0.01655
14.97826 13115.00000 12973.84750 141.15250 0.00359
14.98913 13432.00000 12969.69099 462.30901 0.01177
15.00000 13135.00000 12965.54138 169.45862 0.00432
15.01086 13415.00000 12961.39861 453.60139 0.01155
15.02173 13059.00000 12957.26265 101.73735 0.00259
15.03259 13316.00000 12953.13343 362.86657 0.00924
15.04346 13373.00000 12949.01092 423.98908 0.01080
15.05433 13191.00000 12944.89506 246.10494 0.00627
15.06519 13376.00000 12940.78580 435.21420 0.01108
15.07606 13338.00000 12936.68310 401.31690 0.01022
15.08693 13138.00000 12932.58691 205.41309 0.00523
15.09779 13463.00000 12928.49719 534.50281 0.01361
15.10866 13135.00000 12924.41387 210.58613 0.00536
15.11953 13209.00000 12920.33693 288.66307 0.00735
15.13039 13104.00000 12916.26632 187.73368 0.00478
15.14126 13449.00000 12912.20198 536.79802 0.01367
15.15213 13188.00000 12908.14387 279.85613 0.00713
15.16299 13219.00000 12904.09195 314.90805 0.00802
15.17386 13241.00000 12900.04618 340.95382 0.00868
15.18473 13222.00000 12896.00651 325.99349 0.00830
15.19559 13118.00000 12891.97289 226.02711 0.00576
15.20646 13326.00000 12887.94528 438.05472 0.01115
15.21732 13373.00000 12883.92364 489.07636 0.01245
15.22819 13359.00000 12879.90793 479.09207 0.01220
15.23906 13217.00000 12875.89810 341.10190 0.00869
15.24992 13027.00000 12871.89411 155.10589 0.00395
15.26079 13318.00000 12867.89591 450.10409 0.01146
15.27166 13421.00000 12863.90348 557.09652 0.01419
15.28252 13285.00000 12859.91676 425.08324 0.01082
15.29339 13323.00000 12855.93572 467.06428 0.01189
15.30426 13209.00000 12851.96032 357.03968 0.00909
15.31512 13440.00000 12847.99051 592.00949 0.01508
15.32599 13384.00000 12844.02626 539.97374 0.01375
15.33686 13380.00000 12840.06752 539.93248 0.01375
15.34772 13553.00000 12836.11427 716.88573 0.01826
15.35859 13460.00000 12832.16646 627.83354 0.01599
15.36945 13347.00000 12828.22406 518.77594 0.01321
15.38032 13624.00000 12824.28702 799.71298 0.02036
15.39119 13641.00000 12820.35532 820.64468 0.02090
15.40205 13521.00000 12816.42892 704.57108 0.01794
15.41292 13353.00000 12812.50779 540.49221 0.01376
15.42379 13409.00000 12808.59188 600.40812 0.01529
15.43465 13466.00000 12804.68117 661.31883 0.01684
15.44552 13737.00000 12800.77563 936.22437 0.02384
15.45639 13602.00000 12796.87523 805.12477 0.02050
15.46725 13762.00000 12792.97993 969.02007 0.02468
15.47812 13900.00000 12789.08970 1110.91030 0.02829
15.48899 14091.00000 12785.20452 1305.79548 0.03325
15.49985 13848.00000 12781.32436 1066.67564 0.02716
15.51072 14228.00000 12777.44919 1450.55081 0.03694
15.52158 14018.00000 12773.57898 1244.42102 0.03169
15.53245 14247.00000 12769.71372 1477.28628 0.03762
15.54332 14348.00000 12765.85337 1582.14663 0.04029
15.55418 14607.00000 12761.99793 1845.00207 0.04698
15.56505 14679.00000 12758.14736 1920.85264 0.04891
15.57592 15049.00000 12754.30165 2294.69835 0.05843
