# 2theta	intensity	baseline	bg_subtracted	normalized
13.88411 13863.00000 13391.27005 471.72995 0.01161
13.89498 13716.00000 13387.00636 328.99364 0.00810
13.90585 13593.00000 13382.74709 210.25291 0.00517
13.91671 13761.00000 13378.49227 382.50773 0.00941
13.92758 13512.00000 13374.24191 137.75809 0.00339
13.93845 13708.00000 13369.99603 338.00397 0.00832
13.94931 13646.00000 13365.75466 280.24534 0.00690
13.96018 13809.00000 13361.51782 447.48218 0.01101
13.97104 13639.00000 13357.28553 281.71447 0.00693
13.98191 13617.00000 13353.05781 263.94219 0.00650
13.99278 13635.00000 13348.83468 286.16532 0.00704
14.00364 13420.00000 13344.61615 75.38385 0.00186
14.01451 13566.00000 13340.40226 225.59774 0.00555
14.02538 13744.00000 13336.19303 407.80697 0.01004
14.03624 13404.00000 13331.98846 72.01154 0.00177
14.04711 13730.00000 13327.78860 402.21140 0.00990
14.05798 13572.00000 13323.59344 248.40656 0.00611
14.06884 13670.00000 13319.40303 350.59697 0.00863
14.07971 13673.00000 13315.21737 357.78263 0.00881
14.09058 13904.00000 13311.03649 592.96351 0.01459
14.10144 13714.00000 13306.86042 407.13958 0.01002
14.11231 13521.00000 13302.68916 218.31084 0.00537
14.12317 13636.00000 13298.52275 337.47725 0.00831
14.13404 13367.00000 13294.36120 72.63880 0.00179
14.14491 13679.00000 13290.20454 388.79546 0.00957
14.15577 13609.00000 13286.05278 322.94722 0.00795
14.16664 13559.00000 13281.90595 277.09405 0.00682
14.17751 13368.00000 13277.76407 90.23593 0.00222
14.18837 13627.00000 13273.62717 353.37283 0.00870
14.19924 13364.00000 13269.49525 94.50475 0.00233
14.21011 13549.00000 13265.36835 283.63165 0.00698
14.22097 13502.00000 13261.24649 240.75351 0.00593
14.23184 13488.00000 13257.12968 230.87032 0.00568
14.24271 13318.00000 13253.01795 64.98205 0.00160
14.25357 13457.00000 13248.91133 208.08867 0.00512
14.26444 13500.00000 13244.80982 255.19018 0.00628
14.27531 13300.00000 13240.71346 59.28654 0.00146
14.28617 13479.00000 13236.62226 242.37774 0.00597
14.29704 13414.00000 13232.53625 181.46375 0.00447
14.30790 13513.00000 13228.45544 284.54456 0.00700
14.31877 13601.00000 13224.37987 376.62013 0.00927
14.32964 13434.00000 13220.30955 213.69045 0.00526
14.34050 13728.00000 13216.24450 511.75550 0.01260
14.35137 13700.00000 13212.18475 487.81525 0.01201
14.36224 13671.00000 13208.13031 462.86969 0.01139
14.37310 13505.00000 13204.08122 300.91878 0.00741
14.38397 13411.00000 13200.03748 210.96252 0.00519
14.39484 13635.00000 13195.99913 439.00087 0.01080
14.40570 13556.00000 13191.96618 364.03382 0.00896
14.41657 13411.00000 13187.93865 223.06135 0.00549
14.42744 13503.00000 13183.91658 319.08342 0.00785
14.43830 13474.00000 13179.89998 294.10002 0.00724
14.44917 13417.00000 13175.88887 241.11113 0.00593
14.46003 13397.00000 13171.88327 225.11673 0.00554
14.47090 13313.00000 13167.88321 145.11679 0.00357
14.48177 13497.00000 13163.88872 333.11128 0.00820
14.49263 13438.00000 13159.89980 278.10020 0.00684
14.50350 13253.00000 13155.91648 97.08352 0.00239
14.51437 13621.00000 13151.93880 469.06120 0.01154
