# 2theta	intensity	baseline	bg_subtracted	normalized
11.43327 15095.00000 14810.93731 284.06269 0.00626
11.44413 15102.00000 14805.30972 296.69028 0.00654
11.45500 15187.00000 14799.68320 387.31680 0.00854
11.46587 15211.00000 14794.05777 416.94223 0.00919
11.47673 14913.00000 14788.43341 124.56659 0.00275
11.48760 15163.00000 14782.81015 380.18985 0.00838
11.49847 14940.00000 14777.18798 162.81202 0.00359
11.50933 15174.00000 14771.56691 402.43309 0.00887
11.52020 15404.00000 14765.94694 638.05306 0.01407
11.53107 15267.00000 14760.32808 506.67192 0.01117
11.54193 15193.00000 14754.71034 438.28966 0.00966
11.55280 15231.00000 14749.09372 481.90628 0.01062
11.56367 15077.00000 14743.47824 333.52176 0.00735
11.57453 15060.00000 14737.86389 322.13611 0.00710
11.58540 15145.00000 14732.25069 412.74931 0.00910
11.59626 14996.00000 14726.63865 269.36135 0.00594
11.60713 14891.00000 14721.02777 169.97223 0.00375
11.61800 15068.00000 14715.41806 352.58194 0.00777
11.62886 15204.00000 14709.80955 494.19045 0.01089
11.63973 15144.00000 14704.20222 439.79778 0.00970
11.65060 14998.00000 14698.59610 299.40390 0.00660
11.66146 15039.00000 14692.99119 346.00881 0.00763
11.67233 14832.00000 14687.38751 144.61249 0.00319
11.68320 14953.00000 14681.78507 271.21493 0.00598
11.69406 15018.00000 14676.18388 341.81612 0.00754
11.70493 15045.00000 14670.58394 374.41606 0.00825
11.71580 14918.00000 14664.98528 253.01472 0.00558
11.72666 14894.00000 14659.38791 234.61209 0.00517
11.73753 15022.00000 14653.79183 368.20817 0.00812
11.74840 15078.00000 14648.19707 429.80293 0.00947
11.75926 15003.00000 14642.60363 360.39637 0.00794
11.77013 14945.00000 14637.01153 307.98847 0.00679
11.78099 14897.00000 14631.42078 265.57922 0.00585
11.79186 14992.00000 14625.83140 366.16860 0.00807
11.80273 15037.00000 14620.24340 416.75660 0.00919
11.81359 15000.00000 14614.65680 385.34320 0.00849
11.82446 14963.00000 14609.07161 353.92839 0.00780
11.83533 15131.00000 14603.48785 527.51215 0.01163
11.84619 14889.00000 14597.90554 291.09446 0.00642
11.85706 14851.00000 14592.32469 258.67531 0.00570
11.86793 14740.00000 14586.74531 153.25469 0.00338
11.87879 14949.00000 14581.16744 367.83256 0.00811
11.88966 14945.00000 14575.59107 369.40893 0.00814
11.90053 14906.00000 14570.01624 335.98376 0.00741
11.91139 14722.00000 14564.44296 157.55704 0.00347
11.92226 14852.00000 14558.87125 293.12875 0.00646
11.93312 14764.00000 14553.30112 210.69888 0.00464
11.94399 14960.00000 14547.73260 412.26740 0.00909
11.95486 14674.00000 14542.16571 131.83429 0.00291
11.96572 14866.00000 14536.60046 329.39954 0.00726
11.97659 14849.00000 14531.03688 317.96312 0.00701
11.98746 14909.00000 14525.47498 383.52502 0.00845
11.99832 14927.00000 14519.91479 407.08521 0.00897
12.00919 14868.00000 14514.35632 353.64368 0.00780
12.02006 14809.00000 14508.79961 300.20039 0.00662
12.03092 14960.00000 14503.24466 456.75534 0.01007
12.04179 15017.00000 14497.69150 519.30850 0.01145
12.05266 14853.00000 14492.14016 360.85984 0.00795
12.06352 14957.00000 14486.59065 470.40935 0.01037
12.07439 14955.00000 14481.04301 473.95699 0.01045
12.08525 14790.00000 14475.49724 314.50276 0.00693
12.09612 14827.00000 14469.95339 357.04661 0.00787
12.10699 14923.00000 14464.41146 458.58854 0.01011
12.11785 14988.00000 14458.87150 529.12850 0.01166
12.12872 14929.00000 14453.33351 475.66649 0.01049
12.13959 14840.00000 14447.79754 392.20246 0.00865
12.15045 14921.00000 14442.26360 478.73640 0.01055
12.16132 15245.00000 14436.73172 808.26828 0.01782
12.17219 14933.00000 14431.20192 501.79808 0.01106
12.18305 15096.00000 14425.67425 670.32575 0.01478
12.19392 14884.00000 14420.14872 463.85128 0.01023
12.20479 14992.00000 14414.62536 577.37464 0.01273
12.21565 15146.00000 14409.10421 736.89579 0.01624
12.22652 14762.00000 14403.58529 358.41471 0.00790
12.23738 14896.00000 14398.06863 497.93137 0.01098
12.24825 14875.00000 14392.55427 482.44573 0.01064
12.25912 14863.00000 14387.04224 475.95776 0.01049
12.26998 14796.00000 14381.53257 414.46743 0.00914
12.28085 14774.00000 14376.02529 397.97471 0.00877
12.29172 14996.00000 14370.52044 625.47956 0.01379
12.30258 14921.00000 14365.01805 555.98195 0.01226
12.31345 14812.00000 14359.51815 452.48185 0.00997
12.32432 14526.00000 14354.02078 171.97922 0.00379
12.33518 14664.00000 14348.52597 315.47403 0.00695
12.34605 14859.00000 14343.03377 515.96623 0.01137
12.35692 14897.00000 14337.54419 559.45581 0.01233
12.36778 14931.00000 14332.05729 598.94271 0.01320
12.37865 14942.00000 14326.57310 615.42690 0.01357
12.38952 14875.00000 14321.09165 553.90835 0.01221
12.40038 15094.00000 14315.61298 778.38702 0.01716
12.41125 14920.00000 14310.13714 609.86286 0.01344
12.42211 14779.00000 14304.66415 474.33585 0.01046
12.43298 14816.00000 14299.19407 516.80593 0.01139
12.44385 14617.00000 14293.72693 323.27307 0.00713
12.45471 14824.00000 14288.26277 535.73723 0.01181
12.46558 14942.00000 14282.80164 659.19836 0.01453
12.47645 14752.00000 14277.34357 474.65643 0.01046
12.48731 14917.00000 14271.88860 645.11140 0.01422
12.49818 14615.00000 14266.43679 348.56321 0.00768
12.50905 14428.00000 14260.98817 167.01183 0.00368
12.51991 14655.00000 14255.54279 399.45721 0.00881
12.53078 14976.00000 14250.10069 725.89931 0.01600
12.54165 14614.00000 14244.66192 369.33808 0.00814
12.55251 14595.00000 14239.22652 355.77348 0.00784
12.56338 14610.00000 14233.79454 376.20546 0.00829
12.57424 14610.00000 14228.36602 381.63398 0.00841
12.58511 14731.00000 14222.94101 508.05899 0.01120
12.59598 14543.00000 14217.51956 325.48044 0.00718
12.60684 14379.00000 14212.10170 166.89830 0.00368
